source_compound_id,preferred_name,smiles_canonical,inchikey,chembl_molecule_type,chembl_max_phase,chembl_black_box_warning,chembl_natural_product,mw_band,chembl_mw_freebase,background_source_note,canonical_smiles_rdkit,inchikey_rdkit,molecular_formula,murcko_scaffold_smiles,ecfp4_on_bits,exact_mw_rdkit,mol_wt_rdkit,clogp_rdkit,mol_mr_rdkit,tpsa_rdkit,hbd_rdkit,hba_rdkit,rotb_rdkit,heavy_atom_count_rdkit,hetero_atom_count_rdkit,ring_count_rdkit,aromatic_ring_count_rdkit,aliphatic_ring_count_rdkit,fsp3_rdkit,formal_charge_rdkit,stereo_centers_total_rdkit,stereo_centers_assigned_rdkit,stereo_centers_unassigned_rdkit
CHEMBL6331,CHEMBL6331,Cn1cc(C2=C(c3cn(CCC[N+](C)(C)C)c4ccccc34)C(=O)NC2=O)c2ccccc21,AOJGRFPNHCPECH-UHFFFAOYSA-O,Small molecule,,0,0,400-600,441.56,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,Cn1cc(C2=C(c3cn(CCC[N+](C)(C)C)c4ccccc34)C(=O)NC2=O)c2ccccc21,AOJGRFPNHCPECH-UHFFFAOYSA-O,C27H29N4O2+,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12,43,441.22850258808995,441.5550000000001,3.7965000000000027,132.33710000000002,56.03,1,2,6,33,6,5,4,1,0.25925925925925924,1,0,0,0
CHEMBL6332,CHEMBL6332,Cn1cc(C2=C(c3cn(CCCCC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,XIFBOSNPWOEMFB-UHFFFAOYSA-N,Small molecule,,0,0,400-600,439.52,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,Cn1cc(C2=C(c3cn(CCCCC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,XIFBOSNPWOEMFB-UHFFFAOYSA-N,C26H25N5O2,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12,47,439.20082504,439.5190000000001,3.806470000000002,130.5858,105.9,3,3,7,33,7,5,4,1,0.19230769230769232,0,0,0,0
CHEMBL268769,CHEMBL268769,CN(C)CCCn1cc(C2=C(c3cn(C)c4ccccc34)C(=O)NC2=O)c2ccccc21,WHOOZDLAJIKMBZ-UHFFFAOYSA-N,Small molecule,,0,0,400-600,426.52,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CN(C)CCCn1cc(C2=C(c3cn(C)c4ccccc34)C(=O)NC2=O)c2ccccc21,WHOOZDLAJIKMBZ-UHFFFAOYSA-N,C26H26N4O2,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12,43,426.205576072,426.52000000000015,3.651900000000002,127.99170000000007,59.27,1,3,6,32,6,5,4,1,0.23076923076923078,0,0,0,0
CHEMBL267386,CHEMBL267386,Cn1cc(C2=C(c3cn(CCCN=C(N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,MFBWLCFHQHKTBP-UHFFFAOYSA-N,Small molecule,,0,0,400-600,440.51,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,Cn1cc(C2=C(c3cn(CCCN=C(N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,MFBWLCFHQHKTBP-UHFFFAOYSA-N,C25H24N6O2,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12,47,440.1960740079999,440.5070000000001,2.3636999999999997,130.1145,120.42999999999998,3,3,6,33,8,5,4,1,0.16,0,0,0,0
CHEMBL265663,CHEMBL265663,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CC(F)(F)F)c3c2F)C1,ZZNFWBPQXYSWJZ-UHFFFAOYSA-N,Small molecule,,0,0,400-600,433.38,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CC(F)(F)F)c3c2F)C1,ZZNFWBPQXYSWJZ-UHFFFAOYSA-N,C19H20F5N3O3,O=c1cc[nH]c2cc(N3CCCC3)ccc12,58,433.14248260000005,433.37700000000007,2.976000000000001,100.00200000000005,74.57,2,4,6,30,11,3,2,1,0.47368421052631576,0,1,0,1
CHEMBL441172,CHEMBL441172,Cn1cc(C2=C(c3cn(CCCCO)c4ccccc34)C(=O)NC2=O)c2ccccc21,DIBQJDJFXJGVJC-UHFFFAOYSA-N,Small molecule,,0,0,400-600,413.48,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,Cn1cc(C2=C(c3cn(CCCCO)c4ccccc34)C(=O)NC2=O)c2ccccc21,DIBQJDJFXJGVJC-UHFFFAOYSA-N,C25H23N3O3,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12,42,413.17394159599996,413.47700000000015,3.4727000000000015,121.14050000000005,76.25999999999999,2,3,6,31,6,5,4,1,0.2,0,0,0,0
CHEMBL6199,CHEMBL6199,Cn1cc(C2=C(c3cn(CCCCCO)c4ccccc34)C(=O)NC2=O)c2ccccc21,BSBODCATJMRXPP-UHFFFAOYSA-N,Small molecule,,0,0,400-600,427.50,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,Cn1cc(C2=C(c3cn(CCCCCO)c4ccccc34)C(=O)NC2=O)c2ccccc21,BSBODCATJMRXPP-UHFFFAOYSA-N,C26H25N3O3,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12,43,427.18959165999996,427.50400000000013,3.8628000000000027,125.75750000000005,76.25999999999999,2,3,7,32,6,5,4,1,0.23076923076923078,0,0,0,0
CHEMBL429244,CHEMBL429244,CNCCCn1cc(C2=C(c3cn(C)c4ccccc34)C(=O)NC2=O)c2ccccc21,AOUNSDICPNJTQM-UHFFFAOYSA-N,Small molecule,,0,0,400-600,412.49,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CNCCCn1cc(C2=C(c3cn(C)c4ccccc34)C(=O)NC2=O)c2ccccc21,AOUNSDICPNJTQM-UHFFFAOYSA-N,C25H24N4O2,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12,43,412.189926008,412.49300000000017,3.309700000000001,123.36440000000005,68.06,2,3,6,31,6,5,4,1,0.2,0,0,0,0
CHEMBL6235,CHEMBL6235,Cn1cc(C2=C(c3cn(CCCCCN)c4ccccc34)C(=O)NC2=O)c2ccccc21,MNDVTEUMTAQQKL-UHFFFAOYSA-N,Small molecule,,0,0,400-600,426.52,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,Cn1cc(C2=C(c3cn(CCCCCN)c4ccccc34)C(=O)NC2=O)c2ccccc21,MNDVTEUMTAQQKL-UHFFFAOYSA-N,C26H26N4O2,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12,43,426.205576072,426.5200000000001,3.829200000000002,127.72610000000005,82.04999999999998,2,3,7,32,6,5,4,1,0.23076923076923078,0,0,0,0
CHEMBL266483,CHEMBL266483,Cn1cc(C2=C(c3cn(CCCCN)c4ccccc34)C(=O)NC2=O)c2ccccc21,SSAOZDCFQCAHNO-UHFFFAOYSA-N,Small molecule,,0,0,400-600,412.49,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,Cn1cc(C2=C(c3cn(CCCCN)c4ccccc34)C(=O)NC2=O)c2ccccc21,SSAOZDCFQCAHNO-UHFFFAOYSA-N,C25H24N4O2,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12,42,412.189926008,412.4930000000001,3.4391000000000016,123.10910000000004,82.04999999999998,2,3,6,31,6,5,4,1,0.2,0,0,0,0
CHEMBL6225,CHEMBL6225,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CC4CC4)c3c2F)C1,ROSRDMGBYZQEHK-UHFFFAOYSA-N,Small molecule,,0,0,400-600,405.45,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CC4CC4)c3c2F)C1,ROSRDMGBYZQEHK-UHFFFAOYSA-N,C21H25F2N3O3,O=c1ccn(CC2CC2)c2cc(N3CCCC3)ccc12,56,405.1863981000001,405.44500000000016,2.8237000000000014,106.67100000000005,74.57,2,4,7,29,8,4,2,2,0.5238095238095238,0,1,0,1
CHEMBL268888,CHEMBL268888,Cn1cc(C2=C(c3cn(CCCCSC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,JVSJCRIQHOQHFU-UHFFFAOYSA-N,Small molecule,,0,0,400-600,471.59,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,Cn1cc(C2=C(c3cn(CCCCSC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,JVSJCRIQHOQHFU-UHFFFAOYSA-N,C26H25N5O2S,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12,50,471.17289604,471.5860000000002,4.107070000000002,138.42679999999996,105.9,3,4,7,34,8,5,4,1,0.19230769230769232,0,0,0,0
CHEMBL6299,CHEMBL6299,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(-c4nccs4)c3c2F)C1,MAVIDMIMQVTJOW-UHFFFAOYSA-N,Small molecule,,0,0,400-600,434.47,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(-c4nccs4)c3c2F)C1,MAVIDMIMQVTJOW-UHFFFAOYSA-N,C20H20F2N4O3S,O=c1ccn(-c2nccs2)c2cc(N3CCCC3)ccc12,64,434.1224179400001,434.4680000000001,2.859400000000001,110.95600000000003,87.46,2,6,6,30,10,4,3,1,0.35,0,1,0,1
CHEMBL263075,CHEMBL263075,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(-c4ccccc4)c3c2F)C1,JFFJIAZEFCOBMB-UHFFFAOYSA-N,Small molecule,,0,0,400-600,427.45,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(-c4ccccc4)c3c2F)C1,JFFJIAZEFCOBMB-UHFFFAOYSA-N,C23H23F2N3O3,O=c1ccn(-c2ccccc2)c2cc(N3CCCC3)ccc12,58,427.1707480360001,427.4510000000001,3.4029000000000016,115.28400000000002,74.57,2,4,6,31,8,4,3,1,0.30434782608695654,0,1,0,1
CHEMBL6262,CHEMBL6262,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CCC4)c3c2F)C1,VFHLGYSGLIALFL-UHFFFAOYSA-N,Small molecule,,0,0,400-600,405.45,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CCC4)c3c2F)C1,VFHLGYSGLIALFL-UHFFFAOYSA-N,C21H25F2N3O3,O=c1ccn(C2CCC2)c2cc(N3CCCC3)ccc12,57,405.1863981000001,405.44500000000016,3.138700000000002,106.83500000000006,74.57,2,4,6,29,8,4,2,2,0.5238095238095238,0,1,0,1
CHEMBL6276,CHEMBL6276,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4(C)CC4)c3c2F)C1,IPQMSQPETCRJAK-UHFFFAOYSA-N,Small molecule,,0,0,400-600,405.45,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4(C)CC4)c3c2F)C1,IPQMSQPETCRJAK-UHFFFAOYSA-N,C21H25F2N3O3,O=c1ccn(C2CC2)c2cc(N3CCCC3)ccc12,58,405.1863981000001,405.44500000000016,2.9227000000000016,106.82900000000006,74.57,2,4,6,29,8,4,2,2,0.5238095238095238,0,1,0,1
CHEMBL6279,CHEMBL6279,Cn1cc(C2=C(c3cn(CCC/N=C(\N)N[N+](=O)[O-])c4ccccc34)C(=O)NC2=O)c2ccccc21,QWOYFIJNWGMAQA-UHFFFAOYSA-N,Small molecule,,0,0,400-600,485.50,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,Cn1cc(C2=C(c3cn(CCC/N=C(\N)N[N+](=O)[O-])c4ccccc34)C(=O)NC2=O)c2ccccc21,QWOYFIJNWGMAQA-UHFFFAOYSA-N,C25H23N7O4,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12,56,485.181152216,485.5040000000002,2.1862999999999992,136.05719999999994,149.57999999999998,3,5,7,36,11,5,4,1,0.16,0,0,0,0
CHEMBL267126,CHEMBL267126,Cn1cc(C2=C(c3cn(CCSC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,OGEQEAYTMFZUQU-UHFFFAOYSA-N,Small molecule,,0,0,400-600,443.53,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,Cn1cc(C2=C(c3cn(CCSC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,OGEQEAYTMFZUQU-UHFFFAOYSA-N,C24H21N5O2S,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12,47,443.141595912,443.53200000000015,3.3268700000000013,129.1928,105.9,3,4,5,32,8,5,4,1,0.125,0,0,0,0
CHEMBL6274,CHEMBL6274,Cn1cc(C2=C(c3cn(CCCCCSC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,HPYZDMGHSZUKPM-UHFFFAOYSA-N,Small molecule,,0,0,400-600,485.61,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,Cn1cc(C2=C(c3cn(CCCCCSC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,HPYZDMGHSZUKPM-UHFFFAOYSA-N,C27H27N5O2S,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12,51,485.188546104,485.61300000000017,4.497170000000002,143.04379999999992,105.9,3,4,8,35,8,5,4,1,0.2222222222222222,0,0,0,0
CHEMBL6636,CHEMBL6636,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)N[C@@H](C(=O)O)c2cccc([N+](=O)[O-])c2)cc1,DXUMYPRUFRLLPV-RUZDIDTESA-N,Small molecule,,0,0,400-600,525.52,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)N[C@@H](C(=O)O)c2cccc([N+](=O)[O-])c2)cc1,DXUMYPRUFRLLPV-RUZDIDTESA-N,C28H23N5O6,O=C(NCc1ccccc1)c1ccc(NCc2ccc3ncncc3c2)cc1,70,525.1648334559999,525.5210000000002,3.7475200000000015,143.20419999999993,158.79,3,8,9,39,11,4,4,0,0.14285714285714285,0,1,1,0
CHEMBL6762,CHEMBL6762,Cc1ccc(Sc2cncc3sc(C(=O)NCCCN4CCOCC4)cc23)cc1,BAMQIZHSONHTIY-UHFFFAOYSA-N,Small molecule,,0,0,400-600,427.60,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,Cc1ccc(Sc2cncc3sc(C(=O)NCCCN4CCOCC4)cc23)cc1,BAMQIZHSONHTIY-UHFFFAOYSA-N,C22H25N3O2S2,O=C(NCCCN1CCOCC1)c1cc2c(Sc3ccccc3)cncc2s1,59,427.13881904000004,427.59500000000037,4.208020000000003,119.13120000000004,54.46000000000001,1,6,7,29,7,4,3,1,0.36363636363636365,0,0,0,0
CHEMBL6417,CHEMBL6417,Cc1ccc(Sc2cncc3sc(C(=O)Nc4ccc(Cl)cc4)cc23)cc1,RFQLTDLTIFNUSF-UHFFFAOYSA-N,Small molecule,,0,0,400-600,410.95,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,Cc1ccc(Sc2cncc3sc(C(=O)Nc4ccc(Cl)cc4)cc23)cc1,RFQLTDLTIFNUSF-UHFFFAOYSA-N,C21H15ClN2OS2,O=C(Nc1ccccc1)c1cc2c(Sc3ccccc3)cncc2s1,49,410.03143278000005,410.9510000000001,6.661620000000004,114.3272,41.99,1,4,4,27,6,4,4,0,0.047619047619047616,0,0,0,0
CHEMBL6490,CHEMBL6490,CCC(c1cc(Br)c(O)c(Br)c1)C(CC)c1cc(Br)c(O)c(Br)c1,DQKVXTQTHINZKZ-UHFFFAOYSA-N,Small molecule,,0,0,400-600,585.96,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CCC(c1cc(Br)c(O)c(Br)c1)C(CC)c1cc(Br)c(O)c(Br)c1,DQKVXTQTHINZKZ-UHFFFAOYSA-N,C18H18Br4O2,c1ccc(CCc2ccccc2)cc1,22,581.804028216,585.9560000000001,7.835200000000006,113.07760000000005,40.46,2,2,5,24,6,2,2,0,0.3333333333333333,0,2,0,2
CHEMBL414201,CHEMBL414201,CC(=O)OC1CC2(O)C3CCC4CC(OC=O)CCC4(C)C3CCC2(C)[C@H]1C1=CC(=O)OC1,ZEEYZPOVXZIYAU-RFRNIKGMSA-N,Small molecule,,0,0,400-600,460.57,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CC(=O)OC1CC2(O)C3CCC4CC(OC=O)CCC4(C)C3CCC2(C)[C@H]1C1=CC(=O)OC1,ZEEYZPOVXZIYAU-RFRNIKGMSA-N,C26H36O7,O=C1C=C([C@H]2CCC3C4CCC5CCCCC5C4CCC32)CO1,64,460.246103492,460.5670000000003,3.3266000000000018,117.59280000000007,99.13000000000001,1,7,4,33,7,5,0,5,0.8076923076923077,0,9,1,8
CHEMBL6558,CHEMBL6558,CC(=O)OC1CCC2(C)C(CCC3C2CCC2(C)[C@H](C4=CC(=O)OC4)C(=O)CC32O)C1,JIOXQMJNOROPDA-NAWSPUSUSA-N,Small molecule,,0,0,400-600,430.54,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CC(=O)OC1CCC2(C)C(CCC3C2CCC2(C)[C@H](C4=CC(=O)OC4)C(=O)CC32O)C1,JIOXQMJNOROPDA-NAWSPUSUSA-N,C25H34O6,O=C1C=C([C@@H]2C(=O)CC3C4CCC5CCCCC5C4CCC32)CO1,58,430.2355388079999,430.5410000000003,3.3541000000000025,111.66280000000006,89.90000000000002,1,6,2,31,6,5,0,5,0.8,0,8,1,7
CHEMBL427969,CHEMBL427969,COC(=O)OC1CCC2(C)C(CCC3C2CCC2(C)[C@@H](C4=CC(=O)OC4)C(O)CC32O)C1,HLVMTJOTGLNNPR-ZMPPODJZSA-N,Small molecule,,0,0,400-600,448.56,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,COC(=O)OC1CCC2(C)C(CCC3C2CCC2(C)[C@@H](C4=CC(=O)OC4)C(O)CC32O)C1,HLVMTJOTGLNNPR-ZMPPODJZSA-N,C25H36O7,O=C1C=C([C@H]2CCC3C4CCC5CCCCC5C4CCC32)CO1,60,448.24610349199986,448.55600000000027,3.365800000000002,114.38660000000006,102.29,2,7,2,32,7,5,0,5,0.84,0,9,1,8
CHEMBL6647,CHEMBL6647,CN(C)c1cccc2c(S(=O)(=O)Nc3ncc(Br)nc3O)cccc12,QGWCWMMDAPXEJF-UHFFFAOYSA-N,Small molecule,,0,0,400-600,423.29,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,CN(C)c1cccc2c(S(=O)(=O)Nc3ncc(Br)nc3O)cccc12,QGWCWMMDAPXEJF-UHFFFAOYSA-N,C16H15BrN4O3S,O=S(=O)(Nc1cnccn1)c1cccc2ccccc12,45,422.00482344000005,423.29200000000003,2.9647000000000014,100.48030000000001,95.42,2,6,4,25,9,3,3,0,0.125,0,0,0,0
CHEMBL6514,CHEMBL6514,Cc1c(C)c2c(c(C)c1OCc1ccccc1)CCC(C)(CN(C)CCOc1ccc(/C=C3\SC(=O)NC3=O)cc1)O2,IUCVMFQGKCHLPG-CEUNXORHSA-N,Small molecule,,0,0,400-600,586.75,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,Cc1c(C)c2c(c(C)c1OCc1ccccc1)CCC(C)(CN(C)CCOc1ccc(/C=C3\SC(=O)NC3=O)cc1)O2,IUCVMFQGKCHLPG-CEUNXORHSA-N,C34H38N2O5S,O=C1NC(=O)/C(=C/c2ccc(OCCNCC3CCc4cc(OCc5ccccc5)ccc4O3)cc2)S1,68,586.250143316,586.7540000000004,6.609260000000008,167.32169999999957,77.10000000000001,1,7,10,42,8,5,3,2,0.35294117647058826,0,1,0,1
CHEMBL266066,CHEMBL266066,C#CCN(Cc1cc2c(O)nc(C)nc2cc1C)c1ccc(C(=O)NCc2cncs2)c(F)c1,RRZRVGRSEJDOSI-UHFFFAOYSA-N,Small molecule,,0,0,400-600,475.55,ChEMBL property-stratified molecule without FKS/glucan/antifungal keyword evidence,C#CCN(Cc1cc2c(O)nc(C)nc2cc1C)c1ccc(C(=O)NCc2cncs2)c(F)c1,RRZRVGRSEJDOSI-UHFFFAOYSA-N,C25H22FN5O2S,O=C(NCc1cncs1)c1ccc(NCc2ccc3ncncc3c2)cc1,67,475.14782416400004,475.54900000000015,4.117640000000002,130.244,91.24,2,7,7,34,9,4,4,0,0.2,0,0,0,0
