external_compound_id,preferred_name,compound_family,mechanism_class,target_relevance_tier,activity_relevance_tier,include_in_tier1_fks_set,include_in_tier2_cell_wall_set,use_for_pretraining,direct_fks,broad_antifungal,cell_wall_related,candidate_activity_rows,unique_source_reference_count,has_structure,has_inchikey,known_fks_family,review_priority,recommended_review_action,source_ids,smiles_canonical,inchikey
EXT-FKS-0303,CHEMBL2059385,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL2059385,O=c1c(OC2CCCCC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1cccc(Cl)c1,RQZFIXAQFYCVNV-UHFFFAOYSA-N
EXT-FKS-0304,CHEMBL2059473,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL2059473,CC1(COc2c(N3CCN(S(=O)(=O)Cc4ccccc4)CC3)cnn(-c3cccc(Cl)c3)c2=O)CC1,SSXYYDBAADWFIY-UHFFFAOYSA-N
EXT-FKS-0305,CHEMBL2059474,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL2059474,O=c1c(OCC2(CF)CC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1cccc(Cl)c1,GYPJLFYAENCNCK-UHFFFAOYSA-N
EXT-FKS-0306,CHEMBL2059475,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL2059475,O=c1c(OC2CCOCC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1cccc(Cl)c1,VGFZKRGOLVBHHK-UHFFFAOYSA-N
EXT-FKS-0307,CHEMBL2059476,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL2059476,O=c1c(OC2CCC(O)C2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1cccc(Cl)c1,QKTQLHGRIIVDNH-UHFFFAOYSA-N
EXT-FKS-0308,CHEMBL2059477,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL2059477,CC(C)(O)CCOc1c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn(-c2cc(F)cc(F)c2)c1=O,UOIYCOGGABDQKV-UHFFFAOYSA-N
EXT-FKS-0309,CHEMBL2059478,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL2059478,O=c1c(OC2CCCc3ncccc32)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1cccc(Cl)c1,HLAPERRSNMTSLZ-UHFFFAOYSA-N
EXT-FKS-0310,CHEMBL2059479,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL2059479,O=c1c(OC2CCc3cccnc32)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1cccc(Cl)c1,ANDIUCRJLWHYQF-UHFFFAOYSA-N
EXT-FKS-0311,CHEMBL2059480,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL2059480,O=c1c(OCCc2ccccn2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1cccc(Cl)c1,IKDATYSMOQZCCN-UHFFFAOYSA-N
EXT-FKS-0312,CHEMBL2059481,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL2059481,O=c1c(OC2CCCC2)c(N2CCN(S(=O)(=O)Cc3cccc(F)c3)CC2)cnn1-c1cc(F)cc(F)c1,NIAOQGKUTDWVTB-UHFFFAOYSA-N
EXT-FKS-0313,CHEMBL2059482,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL2059482,O=c1c(OC2CCCC2)c(N2CCN(S(=O)(=O)Cc3ccccc3F)CC2)cnn1-c1cccc(Cl)c1,GVJKFTYKCABHLR-UHFFFAOYSA-N
EXT-FKS-0314,CHEMBL2059483,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL2059483,O=c1c(OC2CCCC2)c(N2CCN(S(=O)(=O)Cc3ccc(Cl)cc3)CC2)cnn1-c1cccc(Cl)c1,NEXVCSRWDWRQMM-UHFFFAOYSA-N
EXT-FKS-0315,CHEMBL2059484,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL2059484,O=c1c(OC2CCCC2)c(N2CCN(S(=O)(=O)Cc3cccc(Cl)c3)CC2)cnn1-c1cccc(Cl)c1,GSUCHIREESPMSX-UHFFFAOYSA-N
EXT-FKS-0316,CHEMBL2059485,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL2059485,O=c1c(OC2CCCC2)c(N2CCN(S(=O)(=O)Cc3cc(Cl)cc(Cl)c3)CC2)cnn1-c1cccc(Cl)c1,MZNCJORQFBVXID-UHFFFAOYSA-N
EXT-FKS-0317,CHEMBL2059486,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL2059486,O=c1c(OC2CCCC2)c(N2CCN(S(=O)(=O)Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)cnn1-c1cccc(Cl)c1,ZKKMWTDPQBMRPS-UHFFFAOYSA-N
EXT-FKS-0318,CHEMBL2059487,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL2059487,O=c1c(OC2CCCC2)c(N2CCN(S(=O)(=O)Cc3ccncc3)CC2)cnn1-c1cc(F)cc(F)c1,IFUDCJWCTMHFHL-UHFFFAOYSA-N
EXT-FKS-0319,CHEMBL2059488,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL2059488,Nc1ccc(CS(=O)(=O)N2CCN(c3cnn(-c4cc(F)cc(F)c4)c(=O)c3OC3CCCC3)CC2)cc1,UYBBZRCUQGOFCG-UHFFFAOYSA-N
EXT-FKS-0320,CHEMBL2059489,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL2059489,Nc1cccc(CS(=O)(=O)N2CCN(c3cnn(-c4cc(F)cc(F)c4)c(=O)c3OC3CCCC3)CC2)c1,BKILYBVWSDSMCK-UHFFFAOYSA-N
EXT-FKS-0321,CHEMBL2059490,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL2059490,O=c1c(OC2CCCC2)c(N2CCN(S(=O)(=O)Cc3cccc(O)c3)CC2)cnn1-c1cc(F)cc(F)c1,AVDLDCKDSIRPBY-UHFFFAOYSA-N
EXT-FKS-0322,CHEMBL2059491,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL2059491,CC1(COc2c(N3CCN(S(=O)(=O)Cc4ccc(N)cc4)CC3)cnn(-c3cccc(Cl)c3)c2=O)CC1,QDISYJTWDSSATI-UHFFFAOYSA-N
EXT-FKS-0323,CHEMBL2059492,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL2059492,CC1(COc2c(N3CCN(S(=O)(=O)Cc4cccc(N)c4)CC3)cnn(-c3cccc(Cl)c3)c2=O)CC1,HVMKZRCGDKKIFM-UHFFFAOYSA-N
EXT-FKS-0324,CHEMBL2059493,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL2059493,CC1(COc2c(N3CCN(S(=O)(=O)Cc4ccc(N)c(F)c4)CC3)cnn(-c3cc(F)cc(F)c3)c2=O)CC1,FRLIEUWMBZBXOZ-UHFFFAOYSA-N
EXT-FKS-0325,CHEMBL2059494,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL2059494,CC1(COc2c(N3CCN(S(=O)(=O)Cc4ccc(N)c(Cl)c4)CC3)cnn(-c3cc(F)cc(F)c3)c2=O)CC1,XZTQXLZIVTWCHQ-UHFFFAOYSA-N
EXT-FKS-0326,CHEMBL2059495,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL2059495,CC1(COc2c(N3CCN(S(=O)(=O)Cc4ccc(N)c(C(F)(F)F)c4)CC3)cnn(-c3cccc(Cl)c3)c2=O)CC1,OABAXTWOCDQFFE-UHFFFAOYSA-N
EXT-FKS-0327,CHEMBL2059496,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL2059496,COc1cc(CS(=O)(=O)N2CCN(c3cnn(-c4cccc(Cl)c4)c(=O)c3OCC3(C)CC3)CC2)ccc1N,PKPXVFSVQNXMRK-UHFFFAOYSA-N
EXT-FKS-0328,CHEMBL2059497,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL2059497,Cc1cc(CS(=O)(=O)N2CCN(c3cnn(-c4cccc(Cl)c4)c(=O)c3OCC3(C)CC3)CC2)ccc1N,UWABFAUNCKMTPQ-UHFFFAOYSA-N
EXT-FKS-0329,CHEMBL2059637,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL2059637,Cc1cc(CS(=O)(=O)N2CCN(c3cnn(-c4cc(F)cc(F)c4)c(=O)c3OCC3(C)CC3)CC2)ccc1N,INMXZNAPVSNKKM-UHFFFAOYSA-N
EXT-FKS-0330,CHEMBL2059638,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL2059638,CCc1cc(CS(=O)(=O)N2CCN(c3cnn(-c4cccc(Cl)c4)c(=O)c3OCC3(C)CC3)CC2)ccc1N,ALMBUVBONGFNIB-UHFFFAOYSA-N
EXT-FKS-0331,CHEMBL2059639,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL2059639,CC(C)c1cc(CS(=O)(=O)N2CCN(c3cnn(-c4cccc(Cl)c4)c(=O)c3OCC3(C)CC3)CC2)ccc1N,UOFIXAXEIZCXEK-UHFFFAOYSA-N
EXT-FKS-0332,CHEMBL2059640,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL2059640,CC1(COc2c(N3CCN(S(=O)(=O)Cc4ccc(N)c(C(N)=O)c4)CC3)cnn(-c3cccc(Cl)c3)c2=O)CC1,XKFHYJZIHJZVRY-UHFFFAOYSA-N
EXT-FKS-0333,CHEMBL2059641,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL2059641,CNc1ccc(CS(=O)(=O)N2CCN(c3cnn(-c4cccc(Cl)c4)c(=O)c3OCC3(C)CC3)CC2)cc1,RDQCMUFCMHCRDJ-UHFFFAOYSA-N
EXT-FKS-0334,CHEMBL2059642,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL2059642,CN(C)c1ccc(CS(=O)(=O)N2CCN(c3cnn(-c4cccc(Cl)c4)c(=O)c3OCC3(C)CC3)CC2)cc1,PHAFTQNLBTWSCJ-UHFFFAOYSA-N
EXT-FKS-0335,CHEMBL2059643,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL2059643,CC1(COc2c(N3CCN(S(=O)(=O)Cc4ccc(N)nc4)CC3)cnn(-c3cccc(Cl)c3)c2=O)CC1,UWGXHFNDYWMDHO-UHFFFAOYSA-N
EXT-FKS-0336,CHEMBL2059644,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL2059644,CC1(COc2c(N3CCN(S(=O)(=O)Cc4cccnc4N)CC3)cnn(-c3cccc(Cl)c3)c2=O)CC1,AOMZSIFDBDFDOL-UHFFFAOYSA-N
EXT-FKS-0337,CHEMBL2059645,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL2059645,CC1(COc2c(N3CCN(S(=O)(=O)Cc4ccnc(N)c4)CC3)cnn(-c3cccc(Cl)c3)c2=O)CC1,FLMWMIJTURMTQH-UHFFFAOYSA-N
EXT-FKS-0338,CHEMBL2369134,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL2369134,CCCCCCCCCCCCC[C@@H]1CC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H](C)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](C(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N2CC[C@H](O)[C@H]2C(=O)N[C@@H]([C@H](O)CC(N)=O)C(=O)NCC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCNC(=O)C(N)CCCN)C(=O)O1,QPXQVOQETWTFFY-AXOKTADZSA-N
EXT-FKS-0339,CHEMBL2370651,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL2370651,CCCCCCCCCCCCC[C@@H]1CC(=O)N[C@@H]([C@H](C)O)C(=O)N[C@H](C)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](C(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N2CC[C@H](O)[C@H]2C(=O)N[C@@H]([C@H](O)CC(N)=O)C(=O)NCC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCNC(C)=O)C(=O)O1,ZIQDAZYBWYCHNY-XADXCOPZSA-N
EXT-FKS-0340,CHEMBL2370652,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL2370652,CCCCCCCCCCCCC[C@@H]1CC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H](C)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](C(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N2CC[C@H](O)[C@H]2C(=O)N[C@@H]([C@H](O)CC(N)=O)C(=O)NCC(=O)N[C@H]([C@@H](C)O)C(=O)N[C@@H](CCCNC(=O)CN)C(=O)O1,KGZJPWGVWUQXPA-HERFKJHGSA-N
EXT-FKS-0341,CHEMBL2370654,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL2370654,CCCCCCCCCCCCC[C@@H]1CC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H](C)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](C(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N2CC[C@H](O)[C@H]2C(=O)N[C@@H]([C@H](O)CC(N)=O)C(=O)NCC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H](CCCNC(=O)C(N)CCCN)C(=O)O1,QPXQVOQETWTFFY-UCVRJQKSSA-N
EXT-FKS-0342,CHEMBL2370655,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL2370655,CCCCCCCCCCCCC[C@@H]1CC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H](C)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](C(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N2CC[C@H](O)[C@H]2C(=O)N[C@@H]([C@H](O)CC(N)=O)C(=O)NCC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCNC(=O)OC(C)(C)C)C(=O)O1,GXDADUMEGMCENI-CBOKENLDSA-N
EXT-FKS-0343,CHEMBL2370656,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL2370656,CCCCCCCCCCCCC[C@@H]1CC(=O)N[C@@H]([C@H](C)O)C(=O)N[C@H](C)C(=O)N[C@@H](Cc2ccc(OCc3ccccc3)cc2)C(=O)N[C@@H](C(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N2CC[C@H](O)[C@H]2C(=O)N[C@@H]([C@H](O)CC(N)=O)C(=O)NCC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCN)C(=O)O1,UISGDLLBDZHXTR-OQZXQGMUSA-N
EXT-FKS-0344,CHEMBL2370657,mixed_fks,fks_glucan_synthase,Tier 1,direct_fks,candidate_review,candidate_review,candidate_review,1,0,0,1,1,yes,yes,no,P1_direct_fks_verify_first,"Check source assay, endpoint, target, species, unit, and structure; may enter Tier 1 after confirmation.",ChEMBL:CHEMBL2370657,CCCCCCCCCCCCC[C@@H]1CC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H](C)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](C(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N2CC[C@H](O)[C@H]2C(=O)N[C@@H]([C@H](O)CC#N)C(=O)NCC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)O1,SUJQVWZQHMKCKA-FCYCPIGYSA-N
