dataset_version,compound_source,compound_id,compound_name,smiles,rdkit_parse_ok,murcko_scaffold_smiles,ecfp4_on_bits,exact_mw_rdkit,clogp_rdkit,tpsa_rdkit,hbd_rdkit,hba_rdkit,rotb_rdkit,heavy_atom_count_rdkit,hetero_atom_count_rdkit,ring_count_rdkit,aromatic_ring_count_rdkit,fsp3_rdkit,formal_charge_rdkit,stereo_centers_assigned_rdkit,stereo_centers_unassigned_rdkit,descriptor_pc1,descriptor_pc2
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0112,"4-formyl-2-methoxyphenyl 3-O-palmitoyl-4,6-O-benzylidene-beta-D-glucopyranoside 12",CCCCCCCCCCCCCCCC(=O)O[C@@H]1C(O)[C@H](Oc2ccc(C=O)cc2OC)OC2COC(c3ccccc3)O[C@H]21,yes,c1ccc(O[C@H]2CC[C@@H]3OC(c4ccccc4)OCC3O2)cc1,69,640.3611332439999,7.479600000000009,109.75000000000003,1,9,20,46,9,4,2,0.6216216216216216,0,3,3,2.315056,-1.228788
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0113,"4-formyl-2-methoxyphenyl 2-O-palmitoyl-4,6-O-benzylidene-beta-D-glucopyranoside 13",CCCCCCCCCCCCCCCC(=O)OC1[C@H](Oc2ccc(C=O)cc2OC)OC2COC(c3ccccc3)O[C@H]2[C@@H]1O,yes,c1ccc(O[C@H]2CC[C@@H]3OC(c4ccccc4)OCC3O2)cc1,69,640.3611332439999,7.479600000000009,109.75000000000001,1,9,20,46,9,4,2,0.6216216216216216,0,3,3,2.315056,-1.228788
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0114,"4-formyl-2-methoxyphenyl 2,3-di-O-palmitoyl-4,6-O-benzylidene-beta-D-glucopyranoside 14",CCCCCCCCCCCCCCCC(=O)OC1[C@H](Oc2ccc(C=O)cc2OC)OC2COC(c3ccccc3)O[C@H]2[C@@H]1OC(=O)CCCCCCCCCCCCCCC,yes,c1ccc(O[C@H]2CC[C@@H]3OC(c4ccccc4)OCC3O2)cc1,67,878.590798824,13.511799999999976,115.82000000000004,0,10,35,63,10,4,2,0.7169811320754716,0,3,3,1.607881,-1.572305
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0115,"3-formylphenyl 3-O-palmitoyl-4,6-O-benzylidene-beta-D-glucopyranoside 15",CCCCCCCCCCCCCCCC(=O)O[C@@H]1C(O)[C@H](Oc2cccc(C=O)c2)OC2COC(c3ccccc3)O[C@H]21,yes,c1ccc(O[C@H]2CC[C@@H]3OC(c4ccccc4)OCC3O2)cc1,66,610.3505685599999,7.471000000000009,100.52000000000002,1,8,19,44,8,4,2,0.6111111111111112,0,3,3,2.569019,-1.240955
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0116,"3-formylphenyl 2-O-palmitoyl-4,6-O-benzylidene-beta-D-glucopyranoside 16",CCCCCCCCCCCCCCCC(=O)OC1[C@H](Oc2cccc(C=O)c2)OC2COC(c3ccccc3)O[C@H]2[C@@H]1O,yes,c1ccc(O[C@H]2CC[C@@H]3OC(c4ccccc4)OCC3O2)cc1,66,610.3505685599999,7.471000000000009,100.52000000000001,1,8,19,44,8,4,2,0.6111111111111112,0,3,3,2.569019,-1.240955
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0117,"3-formylphenyl 2,3-di-O-palmitoyl-4,6-O-benzylidene-beta-D-glucopyranoside 17",CCCCCCCCCCCCCCCC(=O)OC1[C@H](Oc2cccc(C=O)c2)OC2COC(c3ccccc3)O[C@H]2[C@@H]1OC(=O)CCCCCCCCCCCCCCC,yes,c1ccc(O[C@H]2CC[C@@H]3OC(c4ccccc4)OCC3O2)cc1,64,848.5802341399999,13.503199999999975,106.59000000000003,0,9,34,61,9,4,2,0.7115384615384616,0,3,3,1.856002,-1.594734
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0118,4-formyl-2-methoxyphenyl 3-O-palmitoyl-beta-D-glucopyranoside 18,CCCCCCCCCCCCCCCC(=O)O[C@@H]1C(O)[C@H](Oc2ccc(C=O)cc2OC)OC(CO)[C@H]1O,yes,c1ccc(O[C@H]2CCCCO2)cc1,56,552.3298331159999,4.718600000000005,131.75000000000003,3,9,20,39,9,2,1,0.7333333333333333,0,3,2,2.139902,-2.835051
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0119,4-formyl-2-methoxyphenyl 2-O-palmitoyl-beta-D-glucopyranoside 19,CCCCCCCCCCCCCCCC(=O)OC1[C@H](Oc2ccc(C=O)cc2OC)OC(CO)[C@@H](O)[C@@H]1O,yes,c1ccc(O[C@H]2CCCCO2)cc1,56,552.329833116,4.718600000000003,131.75,3,9,20,39,9,2,1,0.7333333333333333,0,3,2,2.139902,-2.835051
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0120,"4-formyl-2-methoxyphenyl 2,3-di-O-palmitoyl-beta-D-glucopyranoside 20",CCCCCCCCCCCCCCCC(=O)OC1[C@H](Oc2ccc(C=O)cc2OC)OC(CO)[C@@H](O)[C@@H]1OC(=O)CCCCCCCCCCCCCCC,yes,c1ccc(O[C@H]2CCCCO2)cc1,56,790.559498696,10.750799999999995,137.82000000000002,2,10,35,56,10,2,1,0.8043478260869565,0,3,2,1.432698,-3.12373
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0121,3-formylphenyl 3-O-palmitoyl-beta-D-glucopyranoside 21,CCCCCCCCCCCCCCCC(=O)O[C@@H]1C(O)[C@H](Oc2cccc(C=O)c2)OC(CO)[C@H]1O,yes,c1ccc(O[C@H]2CCCCO2)cc1,55,522.319268432,4.710000000000004,122.52000000000002,3,8,19,37,8,2,1,0.7241379310344828,0,3,2,2.364256,-2.844336
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0122,3-formylphenyl 2-O-palmitoyl-beta-D-glucopyranoside 22,CCCCCCCCCCCCCCCC(=O)OC1[C@H](Oc2cccc(C=O)c2)OC(CO)[C@@H](O)[C@@H]1O,yes,c1ccc(O[C@H]2CCCCO2)cc1,55,522.319268432,4.7100000000000035,122.52000000000001,3,8,19,37,8,2,1,0.7241379310344828,0,3,2,2.364256,-2.844336
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0123,"3-formylphenyl 2,3-di-O-palmitoyl-beta-D-glucopyranoside 23",CCCCCCCCCCCCCCCC(=O)OC1[C@H](Oc2cccc(C=O)c2)OC(CO)[C@@H](O)[C@@H]1OC(=O)CCCCCCCCCCCCCCC,yes,c1ccc(O[C@H]2CCCCO2)cc1,55,760.5489340119999,10.742199999999993,128.59000000000003,2,9,34,54,9,2,1,0.8,0,3,2,1.651464,-3.14283
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0124,Pestiocandin,C/C=C/C=C/[C@H](O)C/C=C/C=C/C(=O)OC1C(O)C(c2c(O)cc(O)cc2CO)OC(CO)C1OC1OC(COC(=O)/C=C/CCCCCCCCC)C(O)C(O)C1O,yes,c1ccc(C2CCC(OC3CCCCO3)CO2)cc1,89,834.403785904,2.7236000000000016,262.35999999999996,9,16,23,59,16,3,1,0.5813953488372093,0,1,10,-0.297771,-3.086691
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0125,4-formyl-2-methoxyphenyl 3-O-[3-[(E-4-allyloxycinnamoyl)amino]benzoyl]-beta-D-glucopyranoside 1,C=CCOc1ccc(/C=C/C(=O)Nc2cccc(C(=O)O[C@@H]3C(O)[C@H](Oc4ccc(C=O)cc4OC)OC(CO)[C@H]3O)c2)cc1,yes,O=C(/C=C/c1ccccc1)Nc1cccc(C(=O)O[C@H]2CCO[C@@H](Oc3ccccc3)C2)c1,77,619.205360876,2.7678000000000003,170.07999999999998,4,11,13,45,12,4,3,0.24242424242424243,0,3,2,2.252145,0.515115
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0126,4-formyl-2-methoxyphenyl 3-O-[3-[(E-3-allyloxycinnamoyl)amino]benzoyl]-beta-D-glucopyranoside 2,C=CCOc1cccc(/C=C/C(=O)Nc2cccc(C(=O)O[C@@H]3C(O)[C@H](Oc4ccc(C=O)cc4OC)OC(CO)[C@H]3O)c2)c1,yes,O=C(/C=C/c1ccccc1)Nc1cccc(C(=O)O[C@H]2CCO[C@@H](Oc3ccccc3)C2)c1,79,619.205360876,2.7678000000000003,170.07999999999998,4,11,13,45,12,4,3,0.24242424242424243,0,3,2,2.224052,0.520661
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0127,Pestiorosin A,C/C=C/C=C/[C@H](O)C/C=C/C=C/C(=O)OC1C(O)C(c2c(O)cc(O)cc2CO)OC(CO)C1OC1OC(COC(=O)/C=C/CCCCCCC)C(O)C(O)C1O,yes,c1ccc(C2CCC(OC3CCCCO3)CO2)cc1,89,806.372485776,1.9434,262.35999999999996,9,16,21,57,16,3,1,0.5609756097560976,0,1,10,-0.203544,-3.020897
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0128,Pestiorosin B,CCCCCCCCC/C=C/C(=O)OCC1OC(OC2C(CO)OC(c3c(O)cc(O)cc3CO)C(O)C2OC(=O)/C=C/C=C/C[C@@H](C)O)C(O)C(O)C1O,yes,c1ccc(C2CCC(OC3CCCCO3)CO2)cc1,83,782.372485776,1.611199999999999,262.35999999999996,9,16,21,55,16,3,1,0.6410256410256411,0,1,10,-0.182019,-3.215083
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0129,Pestiorosin C,C/C=C/C=C/[C@H](O)C/C=C/C=C/C(=O)OC1C(O)C(c2c(O)cc(O)cc2CO)OC(CO)C1OC1OC(COC(=O)/C=C/C=C\CCCCC)C(O)C(O)C1O,yes,c1ccc(C2CCC(OC3CCCCO3)CO2)cc1,87,804.3568357119999,1.7194,262.35999999999996,9,16,20,57,16,3,1,0.5121951219512195,0,1,10,-0.098636,-2.907716
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0130,Pestiorosin D,C/C=C/C=C/[C@H](O)C/C=C/C=C/C(=O)OC1C(OC2OC(COC(=O)/C=C/CCCCCCCCC)C(O)C(O)C2O)C(CO)OC2(OCc3cc(O)cc(O)c32)C1O,yes,c1ccc2c(c1)COC21CCC(OC2CCCCO2)CO1,94,832.3881358399999,2.873200000000002,251.35999999999996,8,16,21,59,16,4,1,0.5813953488372093,0,1,10,-0.224039,-2.563693
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0131,Pestiorosin E,C/C=C/C=C/[C@H](O)C/C=C/C=C/C(=O)OC1C(OC2OC(COC(=O)/C=C/CCCCCCC)C(O)C(O)C2O)C(CO)OC2(OCc3cc(O)cc(O)c32)C1O,yes,c1ccc2c(c1)COC21CCC(OC2CCCCO2)CO1,94,804.3568357119999,2.0930000000000004,251.35999999999996,8,16,19,57,16,4,1,0.5609756097560976,0,1,10,-0.129811,-2.497899
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0132,Pestiorosin F,C/C=C/C=C/[C@H](O)C/C=C/C=C/C(=O)OC1C(OC2OC(COC(=O)/C=C/C=C\CCCCC)C(O)C(O)C2O)C(CO)OC2(OCc3cc(O)cc(O)c32)C1O,yes,c1ccc2c(c1)COC21CCC(OC2CCCCO2)CO1,92,802.341185648,1.8689999999999993,251.35999999999996,8,16,18,57,16,4,1,0.5121951219512195,0,1,10,-0.024903,-2.384718
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0133,Papulacandin G (Agudelo-Restrepo 2026),CCCCCCCC(=O)OCC1OC(OC2C(CO)OC3(OCc4cc(O)cc(O)c43)C(O)C2OC(=O)/C=C/C=C/CC(O)/C(C)=C/C=C/CCC(C)CC)C(O)C(O)C1O,yes,c1ccc2c(c1)COC21CCC(OC2CCCCO2)CO1,101,862.435086032,3.7333000000000025,251.35999999999996,8,16,22,61,16,4,1,0.6444444444444445,0,0,12,-0.441489,-3.056721
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0134,Papulacandin F,C/C=C/C=C/[C@H](O)C/C=C/C=C/C(=O)O[C@H]1[C@H](O[C@@H]2O[C@H](COC(=O)/C=C/CCCCCC(O)CCC)[C@H](O)[C@H](O)[C@H]2O)[C@@H](CO)O[C@]2(OCc3cc(O)cc(O)c32)[C@@H]1O,yes,c1ccc2c(c1)CO[C@@]21CC[C@H](O[C@H]2CCCCO2)CO1,99,848.3830504600002,1.8439999999999999,271.59,9,17,21,60,17,4,1,0.5813953488372093,0,11,1,-0.755061,-0.709507
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0135,Papulacandin G (Wu 2025),C/C=C/C=C/[C@H](O)C/C=C/C=C/C(=O)O[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@@H](CO)O[C@]2(OCc3cc(O)cc(O)c32)[C@@H]1O,yes,c1ccc2c(c1)CO[C@@]21CC[C@H](O[C@H]2CCCCO2)CO1,78,652.2367205799999,-1.374599999999998,245.28999999999996,9,15,11,46,15,4,1,0.5161290322580645,0,11,0,0.389019,-0.42601
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0136,"4-formyl-2-methoxyphenyl 2,3-di-O-[3-[(E-4-allyloxycinnamoyl)amino]benzoyl]-beta-D-glucopyranoside 19b",C=CCOc1cccc(/C=C/C(=O)Nc2cccc(C(=O)OC3C(Oc4ccc(C=O)cc4OC)OC(CO)C(O)C3OC(=O)c3cccc(NC(=O)/C=C/c4cccc(OCC=C)c4)c3)c2)c1,yes,O=C(/C=C/c1ccccc1)Nc1cccc(C(=O)OC2CCOC(Oc3ccccc3)C2OC(=O)c2cccc(NC(=O)/C=C/c3ccccc3)c2)c1,79,924.310554216,6.849200000000007,214.47999999999996,4,14,21,68,16,6,5,0.17307692307692307,0,0,5,1.565054,2.221977
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0137,"3-formylphenyl 2,3-di-O-[3-[(E-4-allyloxycinnamoyl)amino]benzoyl]-beta-D-glucopyranoside 20b",C=CCOc1cccc(/C=C/C(=O)Nc2cccc(C(=O)OC3C(Oc4cccc(C=O)c4)OC(CO)C(O)C3OC(=O)c3cccc(NC(=O)/C=C/c4cccc(OCC=C)c4)c3)c2)c1,yes,O=C(/C=C/c1ccccc1)Nc1cccc(C(=O)OC2CCOC(Oc3ccccc3)C2OC(=O)c2cccc(NC(=O)/C=C/c3ccccc3)c2)c1,71,894.299989532,6.8406000000000065,205.24999999999997,4,13,20,66,15,6,5,0.1568627450980392,0,0,5,1.895825,2.207494
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0138,"4-formyl-2-methoxyphenyl 3-O-[3-[(E-4-allyloxycinnamoyl)amino]benzoyl]-4,6-O-benzylidene-beta-D-glucopyranoside 8",C=CCOc1ccc(/C=C/C(=O)Nc2cccc(C(=O)OC3C(O)C(Oc4ccc(C=O)cc4OC)OC4COC(c5ccccc5)OC43)c2)cc1,yes,O=C(/C=C/c1ccccc1)Nc1cccc(C(=O)OC2CC(Oc3ccccc3)OC3COC(c4ccccc4)OC23)c1,89,707.236661004,5.528800000000006,148.08,2,11,13,52,12,6,4,0.225,0,0,6,2.377744,1.335536
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0139,"4-formyl-2-methoxyphenyl 2-O-[3-[(E-4-allyloxycinnamoyl)amino]benzoyl]-4,6-O-benzylidene-beta-D-glucopyranoside 8.1",C=CCOc1ccc(/C=C/C(=O)Nc2cccc(C(=O)OC3C(Oc4ccc(C=O)cc4OC)OC4COC(c5ccccc5)OC4C3O)c2)cc1,yes,O=C(/C=C/c1ccccc1)Nc1cccc(C(=O)OC2CC3OC(c4ccccc4)OCC3OC2Oc2ccccc2)c1,89,707.236661004,5.528800000000006,148.07999999999998,2,11,13,52,12,6,4,0.225,0,0,6,2.377744,1.335536
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0140,"4-formyl-2-methoxyphenyl 2,3-di-O-[3-[(E-4-allyloxycinnamoyl)amino]benzoyl]-4,6-O-benzylidene-beta-D-glucopyranoside 8.2",C=CCOc1ccc(/C=C/C(=O)Nc2cccc(C(=O)OC3C(Oc4ccc(C=O)cc4OC)OC4COC(c5ccccc5)OC4C3OC(=O)c3cccc(NC(=O)/C=C/c4ccc(OCC=C)cc4)c3)c2)cc1,yes,O=C(/C=C/c1ccccc1)Nc1cccc(C(=O)OC2C(Oc3ccccc3)OC3COC(c4ccccc4)OC3C2OC(=O)c2cccc(NC(=O)/C=C/c3ccccc3)c2)c1,87,1012.341854344,9.610199999999999,192.48,2,14,21,75,16,8,6,0.1694915254237288,0,0,6,1.685793,3.595444
papulacandin_external_fks_space_v0_1,external_fks_model_ready,EXT-FKS-0001,CASPOFUNGIN,CC[C@H](C)C[C@H](C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](NCCN)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,yes,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,99,1092.6430621160002,-3.31190000000001,412.03,16,18,23,77,25,4,1,0.75,0,16,0,-3.045384,-0.462752
papulacandin_external_fks_space_v0_1,external_fks_model_ready,EXT-FKS-0002,ANIDULAFUNGIN,CCCCCOc1ccc(-c2ccc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)cc5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)cc2)cc1,yes,O=C(N[C@H]1CCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CNC1=O)c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,89,1139.5062938760002,-0.927099999999986,377.42,14,17,14,82,24,7,4,0.4655172413793103,0,15,0,-1.567,3.271051
papulacandin_external_fks_space_v0_1,external_fks_model_ready,EXT-FKS-0003,MICAFUNGIN,CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)c(OS(=O)(=O)O)c5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)no2)cc1,yes,O=C(N[C@H]1CCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CNC1=O)c1ccc(-c2cc(-c3ccccc3)on2)cc1,121,1269.438350532,-3.9019999999999966,510.14,16,23,18,89,33,7,4,0.4821428571428571,0,15,0,-3.629714,3.556536
papulacandin_external_fks_space_v0_1,external_fks_model_ready,EXT-FKS-0016,CHEMBL3760049,CCCCCOc1ccc(-c2ccc(-c3ccc(C(=O)N[C@@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)cc5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@H](C)O)NC4=O)cc3)cc2)cc1,yes,O=C(N[C@@H]1CCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CNC1=O)c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,89,1139.5062938760002,-0.927099999999986,377.42,14,17,14,82,24,7,4,0.4655172413793103,0,15,0,-1.567,3.271051
papulacandin_external_fks_space_v0_1,external_fks_model_ready,EXT-FKS-0017,ACULEACIN A,CCCCCCCCCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)[C@@H](C)CN2C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,yes,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,81,1035.573979512,-1.6625999999999863,368.19,14,16,20,73,23,4,1,0.74,0,15,0,-2.038848,-0.564236
papulacandin_external_fks_space_v0_1,external_fks_model_ready,EXT-FKS-0018,CILOFUNGIN,CCCCCCCCOc1ccc(C(=O)N[C@H]2C[C@@H](O)[C@@H](O)NC(=O)[C@@H]3[C@@H](O)[C@@H](C)CN3C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@H](O)[C@@H](O)c3ccc(O)cc3)NC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@H]([C@@H](C)O)NC2=O)cc1,yes,O=C(N[C@H]1CCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CNC1=O)c1ccccc1,87,1029.490643812,-3.090799999999988,377.42,14,17,15,73,24,5,2,0.6122448979591837,0,15,0,-1.888445,0.853976
papulacandin_external_fks_space_v0_1,external_fks_model_ready,EXT-FKS-0020,CHEMBL4764856,CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@H]4[C@H]5COC[C@@]4(C[C@@H](n4ncnc4-c4ccncc4)[C@@H]5OC[C@](C)(N)C(C)(C)C)C3=CC[C@@]2(C)[C@@H]1C(=O)O,yes,C1=C2[C@H](CC[C@H]3[C@H]4COC[C@@]23C[C@@H](n2ncnc2-c2ccncc2)C4)C2CCCCC2C1,91,715.5036555600002,8.228300000000008,125.38,2,7,8,52,9,7,2,0.7674418604651163,0,12,0,1.821837,0.92114
papulacandin_external_fks_space_v0_1,external_fks_model_ready,EXT-FKS-0022,CHEMBL3037784,CC[C@H](C)C[C@H](C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,yes,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,95,1064.5641431,-3.3412999999999955,411.28,15,17,20,75,25,4,1,0.72,0,16,0,-2.695889,-0.388924
papulacandin_external_fks_space_v0_1,external_fks_model_ready,EXT-FKS-0023,ENFUMAFUNGIN,CC(=O)O[C@@H]1C[C@]23C4=CC[C@@]5(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]5(C)[C@H]4CC[C@H]2[C@@](C)(COC3O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,yes,C1=C2[C@H](CC[C@H]3C4COC[C@@]23CC[C@@H]4O[C@H]2CCCCO2)C2CCCCC2C1,81,708.40847736,3.0101000000000027,192.44,6,11,7,50,12,6,0,0.8947368421052632,0,16,1,0.421815,-0.884008
papulacandin_external_fks_space_v0_1,external_fks_model_ready,EXT-FKS-0027,CHEMBL2387203,CC[C@H](C)C[C@H](C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)[C@@H](C)CN2C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,yes,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,96,1078.579793164,-3.095299999999996,411.28,15,17,20,76,25,4,1,0.7254901960784313,0,17,0,-2.770833,-0.373859
papulacandin_external_fks_space_v0_1,external_fks_model_ready,EXT-FKS-0028,IBREXAFUNGERP,CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](OC[C@](C)(N)C(C)(C)C)[C@H](n4ncnc4-c4ccncc4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O,yes,C1=C2[C@H](CC[C@H]3C4COC[C@@]23C[C@@H](n2ncnc2-c2ccncc2)C4)C2CCCCC2C1,91,729.5193056240003,8.618400000000008,125.38,2,7,8,53,9,7,2,0.7727272727272727,0,12,0,1.81439,0.916981
papulacandin_external_fks_space_v0_1,external_fks_model_ready,EXT-FKS-0035,CHEMBL437803,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,yes,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,94,1050.584878544,-2.867899999999995,394.2099999999999,15,17,20,74,24,4,1,0.74,0,14,2,-2.540294,-0.856417
papulacandin_external_fks_space_v0_1,external_fks_model_ready,EXT-FKS-0043,FR-901469,CCCCCCCCCCCCC[C@@H]1CC(=O)N[C@H]([C@@H](C)O)C(=O)N[C@H](C)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](C(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N2CC[C@H](O)[C@H]2C(=O)N[C@@H]([C@H](O)CC(N)=O)C(=O)NCC(=O)N[C@H]([C@@H](C)O)C(=O)N[C@@H](CCCN)C(=O)O1,yes,O=C1CCOC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)CN1,110,1532.833775971999,-5.471400000000017,588.87,20,24,25,108,37,4,1,0.7183098591549296,0,19,0,-5.720629,0.216515
papulacandin_external_fks_space_v0_1,external_fks_model_ready,EXT-FKS-0044,Echinocandin B,CCC/C=C/C/C=C/CC(=O)N[C@H]1C[C@@H](O)[C@H](O)NC(=O)[C@@H]2[C@@H](O)[C@@H](C)CN2C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)c(OS(=O)(=O)[O-])c2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O.[Na+],yes,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,107,1108.3882663800002,-9.752700000000026,477.71,15,21,16,76,31,4,1,0.6,0,15,0,-3.615968,0.145038
