external_compound_id,preferred_name,auto_review_confidence,auto_fks1_specificity,external_training_role,label_weight_external_pretraining,rdkit_parse_ok,canonical_smiles_rdkit,inchikey_rdkit,molecular_formula,murcko_scaffold_smiles,ecfp4_on_bits,exact_mw_rdkit,mol_wt_rdkit,clogp_rdkit,mol_mr_rdkit,tpsa_rdkit,hbd_rdkit,hba_rdkit,rotb_rdkit,heavy_atom_count_rdkit,hetero_atom_count_rdkit,ring_count_rdkit,aromatic_ring_count_rdkit,aliphatic_ring_count_rdkit,saturated_ring_count_rdkit,fsp3_rdkit,formal_charge_rdkit,stereo_centers_total_rdkit,stereo_centers_assigned_rdkit,stereo_centers_unassigned_rdkit,double_bonds_unassigned_ez_rdkit
EXT-FKS-0116,CHEMBL1254749,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCCCCCCCOc1ccc(NC(=O)/C=C/c2ccc(O)c(O)c2)cc1,MRBWPWAYLSFVGL-OQLLNIDSSA-N,C23H29NO4,O=C(/C=C/c1ccccc1)Nc1ccccc1,45,383.209658408,383.4880000000001,5.489000000000006,112.74830000000003,78.79,3,4,11,28,5,2,2,0,0,0.34782608695652173,0,0,0,0,0
EXT-FKS-0117,CHEMBL1254833,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCCCCCCCOc1ccc(NC(=O)C(NC(=O)/C=C/c2ccc(O)c(O)c2)C(C)O)cc1,IHIWXSUSYPDNEP-MHWRWJLKSA-N,C27H36N2O6,O=C(/C=C/c1ccccc1)NCC(=O)Nc1ccccc1,56,484.25733687199994,484.59300000000025,4.354600000000005,136.35979999999995,128.12,5,6,14,35,8,2,2,0,0,0.4074074074074074,0,2,0,2,0
EXT-FKS-0118,CHEMBL1254834,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCCCCCCCOc1ccc(NC(=O)C(CC(=O)O)NC(=O)/C=C/c2ccc(O)c(O)c2)cc1,BUEVNTFVIWXERB-OQLLNIDSSA-N,C27H34N2O7,O=C(/C=C/c1ccccc1)NCC(=O)Nc1ccccc1,57,498.2366014279999,498.5760000000002,4.448500000000005,136.93179999999998,145.19,5,6,15,36,9,2,2,0,0,0.37037037037037035,0,1,0,1,0
EXT-FKS-0119,CHEMBL1254920,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCCCCCCCOc1ccc(NC(=O)C(NC(=O)/C=C/c2ccc(O)c(O)c2)C(C)OC(C)(C)C)cc1,SUMSRFHRSFADQZ-CPNJWEJPSA-N,C31H44N2O6,O=C(/C=C/c1ccccc1)NCC(=O)Nc1ccccc1,61,540.319937128,540.7010000000004,6.1774000000000076,154.9789999999998,117.12000000000002,4,6,15,39,8,2,2,0,0,0.4838709677419355,0,2,0,2,0
EXT-FKS-0120,CHEMBL1255007,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCCCCCCCOc1ccc(NC(=O)C(CC(=O)OC(C)(C)C)NC(=O)/C=C/c2ccc(O)c(O)c2)cc1,YYKJRRLNAZNNNH-LDADJPATSA-N,C31H42N2O7,O=C(/C=C/c1ccccc1)NCC(=O)Nc1ccccc1,62,554.299201684,554.6840000000003,5.705600000000007,155.14099999999982,134.19,4,7,15,40,9,2,2,0,0,0.45161290322580644,0,1,0,1,0
EXT-FKS-0121,CHEMBL1684737,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,O=c1c(N2CCOCC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1ccccc1,PZXJUKQCRGDEMC-UHFFFAOYSA-N,C25H29N5O4S,O=c1c(N2CCOCC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1ccccc1,50,495.1940254080001,495.60500000000025,1.7211000000000012,135.7177999999999,87.97999999999999,0,7,6,35,10,5,3,2,2,0.36,0,0,0,0,0
EXT-FKS-0122,CHEMBL1684744,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCOCCOc1c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn(-c2ccccc2)c1=O,XNZIFXFXKFOZAJ-UHFFFAOYSA-N,C25H30N4O5S,O=c1cc(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1ccccc1,55,498.19369106,498.6050000000002,2.2997999999999994,134.67379999999994,93.97,0,7,10,35,10,4,3,1,1,0.36,0,0,0,0,0
EXT-FKS-0123,CHEMBL1770510,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,O=c1c(OC2CCCC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1cccc(Cl)c1,NNOUVVCIUCZWGO-UHFFFAOYSA-N,C26H29ClN4O4S,O=c1c(OC2CCCC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1ccccc1,59,528.159804088,529.0620000000002,3.859300000000003,140.57979999999984,84.74000000000001,0,6,7,36,10,5,3,2,2,0.38461538461538464,0,0,0,0,0
EXT-FKS-0124,CHEMBL2371715,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCCCCCCCCCCCC[C@@H]1CC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H](C)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](C(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N2CC[C@H](O)[C@H]2C(=O)N[C@@H]([C@H](O)CC(N)=O)C(=O)NCC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCN(CCCN)C(=O)[C@H](N)CCCN)C(=O)O1,RQPFLMJGHVWEKS-HCKKGEAPSA-N,C79H133N17O24,O=C1CCOC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)CN1,123,1703.9709381359992,1705.0280000000016,-6.186499999999977,432.8240000000011,661.22,22,27,33,120,41,4,1,3,3,0.7341772151898734,0,20,20,0,0
EXT-FKS-0125,CHEMBL2371727,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCCCCCCCCCCCC[C@@H]1CC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H](C)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](C(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N2CC[C@H](O)[C@H]2C(=O)N[C@@H]([C@H](O)CC(N)=O)C(=O)NCC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCN(CCCN)C(=O)[C@@H](N)CCCN)C(=O)O1,RQPFLMJGHVWEKS-JCDZELNZSA-N,C79H133N17O24,O=C1CCOC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)CN1,123,1703.9709381359992,1705.0280000000016,-6.186499999999977,432.8240000000011,661.22,22,27,33,120,41,4,1,3,3,0.7341772151898734,0,20,20,0,0
EXT-FKS-0126,CHEMBL2371766,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCCCCCCCCCCCC[C@@H]1CC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H](C)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](C(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N2CC[C@H](O)[C@H]2C(=O)N[C@@H]([C@H](O)CC(N)=O)C(=O)NCC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCNC(=O)[C@H](CCCN)N(CCN)CCN)C(=O)O1,DYPMRZHFCFUAIU-FEISLUKOSA-N,C80H136N18O24,O=C1CCOC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)CN1,127,1732.997487231999,1734.0700000000018,-6.986999999999963,441.0767000000011,673.25,23,28,35,122,42,4,1,3,3,0.7375,0,20,20,0,0
EXT-FKS-0127,CHEMBL265537,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCC(C)CC(C)CCCCCCCCC(=O)NC1C[C@@H](O)[C@@H](O)NC(=O)C2CN(C[C@@H]2O)C(=O)[C@H]([C@H](O)CCNC(=O)[C@@H](N)CCCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)C2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,AKTWVIQRGHGYBD-MZINWBBXSA-N,C55H92N10O17,O=C1CCCCNC(=O)C2CCN(C2)C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)C2CCCN2C(=O)CN1,105,1164.664191484,1165.3939999999998,-3.7867000000000175,295.5211999999997,449.33000000000004,17,19,25,82,27,4,1,3,3,0.7454545454545455,0,17,12,5,0
EXT-FKS-0128,CHEMBL265871,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCC(C)CC(C)CCCCCCCCC(=O)NC1C[C@@H](O)[C@@H](OCCN)NC(=O)C2CN(C[C@@H]2O)C(=O)[C@H]([C@H](O)CCNC(=O)[C@@H](N)CN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)C2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,CLYGSZVLXZVSER-BYSNBSNWSA-N,C55H93N11O17,O=C1CCCCNC(=O)C2CCN(C2)C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)C2CCCN2C(=O)CN1,110,1179.675090516,1180.4090000000003,-4.583900000000024,299.07479999999964,464.35,17,20,26,83,28,4,1,3,3,0.7454545454545455,0,17,12,5,0
EXT-FKS-0129,CHEMBL266048,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCC(C)CC(C)CCCCCCCCC(=O)NC1C[C@@H](O)[C@@H](O)NC(=O)C2CN(C[C@@H]2O)C(=O)[C@H]([C@H](O)CCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)C2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,MZCNOOJAVNDCST-HKMKTSAXSA-N,C50H82N8O16,O=C1CCCCNC(=O)C2CCN(C2)C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)C2CCCN2C(=O)CN1,94,1050.584878544,1051.246,-3.0103999999999966,265.3020999999995,394.2099999999999,15,17,20,74,24,4,1,3,3,0.74,0,16,11,5,0
EXT-FKS-0130,CHEMBL269275,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCC(C)CC(C)CCCCCCCCC(=O)NC1C[C@@H](O)[C@@H](O)NC(=O)C2CN(C[C@@H]2O)C(=O)[C@H]([C@H](O)CCNC(C)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)C2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,JVJUHEJZWRDQCA-HJBHAYSDSA-N,C52H84N8O17,O=C1CCCCNC(=O)C2CCN(C2)C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)C2CCCN2C(=O)CN1,97,1092.595443228,1093.2830000000001,-2.8329999999999944,274.93139999999954,397.28999999999996,15,17,21,77,25,4,1,3,3,0.7307692307692307,0,16,11,5,0
EXT-FKS-0131,CHEMBL3693938,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_medium_high_direct_FKS,0.75,yes,N[C@H]1CCN(C(=O)CN(C(=O)/C=C/c2ccccc2)c2ccc(-c3cccc(OC(F)(F)F)c3)cc2)C1,TYJKNXHZVFQDKO-PZVJUEDKSA-N,C28H26F3N3O3,O=C(CN(C(=O)/C=C/c1ccccc1)c1ccc(-c2ccccc2)cc1)N1CCCC1,64,509.19262635199993,509.5280000000002,4.8582000000000045,135.5623999999999,75.87,1,4,7,37,9,4,3,1,1,0.21428571428571427,0,1,1,0,0
EXT-FKS-0132,CHEMBL3693939,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_medium_high_direct_FKS,0.75,yes,CCc1cccc(-c2ccc(N(CC(=O)N3CC[C@H](N)C3)C(=O)/C=C/c3ccccc3)cc2)c1,ANCHRWLPDXHYGX-CFWGEQFBSA-N,C29H31N3O2,O=C(CN(C(=O)/C=C/c1ccccc1)c1ccc(-c2ccccc2)cc1)N1CCCC1,60,453.241627232,453.5860000000001,4.522000000000004,138.25739999999988,66.64000000000001,1,3,7,34,5,4,3,1,1,0.2413793103448276,0,1,1,0,0
EXT-FKS-0133,CHEMBL3693940,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_medium_high_direct_FKS,0.75,yes,N[C@H]1CCN(C(=O)CN(C(=O)/C=C/c2ccccc2)c2ccc(Oc3ccccc3)cc2)C1,OSOYNMLVDAQMAZ-GSTVHYHFSA-N,C27H27N3O3,O=C(CN(C(=O)/C=C/c1ccccc1)c1ccc(Oc2ccccc2)cc1)N1CCCC1,52,441.20524172399996,441.5310000000002,4.084900000000003,129.9594,75.87,1,4,7,33,6,4,3,1,1,0.18518518518518517,0,1,1,0,0
EXT-FKS-0134,CHEMBL3693941,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_medium_high_direct_FKS,0.75,yes,N[C@H]1CCN(C(=O)CN(CC(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cccc(Oc3ccccc3)c2)C1,KHPNQJDXEBEUDN-QFIPXVFZSA-N,C29H28F6N4O3,O=C(CN(CC(=O)N1CCCC1)c1cccc(Oc2ccccc2)c1)NCc1ccccc1,63,594.206560076,594.556,5.1989000000000045,142.63609999999977,87.9,2,5,9,42,13,4,3,1,1,0.3103448275862069,0,1,1,0,0
EXT-FKS-0135,CHEMBL3693942,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_medium_high_direct_FKS,0.75,yes,N[C@H]1CCN(C(=O)CN(CC(=O)NCc2cccc(Cl)c2)c2ccc(Oc3ccccc3)cc2)C1,GCGTVJOAENIZRB-QFIPXVFZSA-N,C27H29ClN4O3,O=C(CN(CC(=O)N1CCCC1)c1ccc(Oc2ccccc2)cc1)NCc1ccccc1,61,492.192818468,493.00700000000023,3.814700000000003,137.64209999999986,87.9,2,5,9,35,8,4,3,1,1,0.25925925925925924,0,1,1,0,0
EXT-FKS-0136,CHEMBL3693943,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_medium_high_direct_FKS,0.75,yes,N[C@H]1CCN(C(=O)CN(CC(=O)NCc2cc(F)cc(C(F)(F)F)c2)c2ccc(Oc3ccccc3)cc2)C1,WHXMWBWMNMEOEN-QFIPXVFZSA-N,C28H28F4N4O3,O=C(CN(CC(=O)N1CCCC1)c1ccc(Oc2ccccc2)cc1)NCc1ccccc1,66,544.209753636,544.5490000000001,4.319200000000003,137.59209999999985,87.9,2,5,9,39,11,4,3,1,1,0.2857142857142857,0,1,1,0,0
EXT-FKS-0137,CHEMBL3693944,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_medium_high_direct_FKS,0.75,yes,N[C@H]1CCN(C(=O)CN(CC(=O)NCc2cccc(Cl)c2)c2ccccc2Oc2ccccc2)C1,AFYPWZIOIJEAMM-QFIPXVFZSA-N,C27H29ClN4O3,O=C(CN(CC(=O)N1CCCC1)c1ccccc1Oc1ccccc1)NCc1ccccc1,63,492.192818468,493.00700000000023,3.814700000000003,137.64209999999986,87.9,2,5,9,35,8,4,3,1,1,0.25925925925925924,0,1,1,0,0
EXT-FKS-0138,CHEMBL385234,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCC(C)CC(C)CCCCCCCCC(=O)NC1C[C@@H](O)[C@@H](OCCN)NC(=O)C2CN(C[C@@H]2O)C(=O)[C@H]([C@H](O)CCNC(=O)[C@@H](N)CCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)C2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,VGPFEPBLDVBLGD-YTTJGAEGSA-N,C56H95N11O17,O=C1CCCCNC(=O)C2CCN(C2)C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)C2CCCN2C(=O)CN1,110,1193.6907405799998,1194.4360000000001,-4.193800000000022,303.6917999999997,464.35,17,20,27,84,28,4,1,3,3,0.75,0,17,12,5,0
EXT-FKS-0139,CHEMBL387213,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCC(C)CC(C)CCCCCCCCC(=O)NC1C[C@@H](O)[C@@H](O)NC(=O)C2CN(C[C@@H]2O)C(=O)[C@H]([C@H](O)CCNC(=O)[C@@H](N)CCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)C2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,FJBONZSJKQBWBJ-LKUCOXPBSA-N,C54H90N10O17,O=C1CCCCNC(=O)C2CCN(C2)C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)C2CCCN2C(=O)CN1,104,1150.64854142,1151.367,-4.176800000000019,290.90419999999966,449.33000000000004,17,19,24,81,27,4,1,3,3,0.7407407407407407,0,17,12,5,0
EXT-FKS-0140,CHEMBL387275,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCC(C)CC(C)CCCCCCCCC(=O)N[C@@H]1C[C@@H](O)CNC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@@H](O)CC(N)=O)NC(=O)[C@H]([C@@H](O)Cc2ccc(O)c(CCN)c2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,VQPSYVVGVVTBRX-ZWCVPZMSSA-N,C52H85N9O15,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,104,1075.6165130200002,1076.2999999999997,-2.649400000000003,275.8528999999995,396.8399999999999,14,16,22,76,24,4,1,3,3,0.7307692307692307,0,14,12,2,0
EXT-FKS-0141,CHEMBL396607,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCCCCCCCOc1ccc(NC(=O)C(NC(=O)[C@]2(O)C[C@@H](O)[C@@H](O)[C@H](OC(=O)/C=C/c3ccc(O)c(O)c3)C2)C(C)O)cc1,FVGZSRRIKXOWRJ-UFGNPURYSA-N,C34H46N2O11,O=C(CNC(=O)C1CCC[C@H](OC(=O)/C=C/c2ccccc2)C1)Nc1ccccc1,76,658.310160292,658.7450000000003,2.5131000000000006,172.43719999999968,215.10999999999996,8,11,16,47,13,3,2,1,1,0.5,0,6,4,2,0
EXT-FKS-0142,CHEMBL396608,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCCCCCCCOc1ccc(NC(=O)C(CCCN)NC(=O)[C@]2(O)C[C@@H](O)[C@@H](O)[C@H](OC(=O)/C=C/c3ccc(O)c(O)c3)C2)cc1,UKYBPVJYNAVBKD-YDXXYXLXSA-N,C35H49N3O10,O=C(CNC(=O)C1CCC[C@H](OC(=O)/C=C/c2ccccc2)C1)Nc1ccccc1,79,671.341794768,671.7880000000004,2.8712000000000018,179.0447999999996,220.89999999999995,8,11,18,48,13,3,2,1,1,0.5142857142857142,0,5,4,1,0
EXT-FKS-0143,CHEMBL405180,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCC(C)CC(C)CCCCCCCCC(=O)N[C@@H]1C[C@@H](O)CNC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@@H](O)CC(N)=O)NC(=O)[C@H]([C@@H](O)Cc2ccc(O)c(CC/C=C\C(=O)OC)c2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,VELZWMAUTIGNJS-RCJQJBAESA-N,C56H88N8O17,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,113,1144.6267433560001,1145.359,-1.4887999999999957,292.57149999999984,397.11999999999995,13,17,24,81,25,4,1,3,3,0.6964285714285714,0,14,12,2,0
EXT-FKS-0144,CHEMBL405487,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCCCCCCCCCCCC[C@@H]1CC(=O)N[C@H]([C@@H](C)O)C(=O)N[C@H](C)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](C(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N2CC[C@H](O)[C@H]2C(=O)N[C@@H]([C@H](O)CC(N)=O)C(=O)NCC(=O)N[C@H]([C@@H](C)O)C(=O)N[C@@H](CCCN(CCN)CCN)C(=O)O1,SPAUKKWVAMXTDU-WTHAZEJMSA-N,C75H126N16O23,O=C1CCOC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)CN1,116,1618.918174291999,1619.9220000000014,-6.210699999999989,410.85760000000107,618.13,21,26,30,114,39,4,1,3,3,0.7333333333333333,0,19,19,0,0
EXT-FKS-0145,CHEMBL407924,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCCCCCCCCCCCC[C@@H]1CC(=O)N[C@H]([C@@H](C)O)C(=O)N[C@H](C)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](C(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N2CC[C@H](O)[C@H]2C(=O)N[C@@H]([C@H](O)CC(N)=O)C(=O)NCC(=O)N[C@H]([C@@H](C)O)C(=O)N[C@@H](CCCNC(=O)[C@H](N)CCCN)C(=O)O1,QPXQVOQETWTFFY-FBMJCZFYSA-N,C76H126N16O24,O=C1CCOC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)CN1,122,1646.9130889119992,1647.9320000000014,-6.247699999999994,415.58230000000106,643.99,22,26,30,116,40,4,1,3,3,0.7236842105263158,0,20,20,0,0
EXT-FKS-0146,CHEMBL410953,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCC(C)CC(C)CCCCCCCCC(=O)NC1C[C@@H](O)[C@@H](O)NC(=O)C2CN(C[C@@H]2O)C(=O)[C@H]([C@H](O)CCNC(=O)[C@@H](N)CCCCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)C2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,AIOABDFDOJLODM-AIKIUXNRSA-N,C56H94N10O17,O=C1CCCCNC(=O)C2CCN(C2)C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)C2CCCN2C(=O)CN1,105,1178.6798415479996,1179.421,-3.396600000000015,300.1381999999997,449.33000000000004,17,19,26,83,27,4,1,3,3,0.75,0,17,12,5,0
EXT-FKS-0147,CHEMBL412243,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCCCCCCCOc1ccc(NC(=O)C(CC(=O)O)NC(=O)[C@]2(O)C[C@@H](O)[C@@H](O)[C@H](OC(=O)/C=C/c3ccc(O)c(O)c3)C2)cc1,PDDRNRSSPNPQMV-GILZUSNRSA-N,C34H44N2O12,O=C(CNC(=O)C1CCC[C@H](OC(=O)/C=C/c2ccccc2)C1)Nc1ccccc1,77,672.2894248479998,672.7280000000003,2.607000000000001,173.00919999999968,232.17999999999995,8,11,17,48,14,3,2,1,1,0.47058823529411764,0,5,4,1,0
EXT-FKS-0148,CHEMBL412790,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCC(C)CC(C)CCCCCCCCC(=O)NC1C[C@@H](O)[C@@H](O)NC(=O)C2CN(C[C@@H]2O)C(=O)[C@H]([C@H](O)CCNC(=O)CCCCCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)C2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,YJJRPPZVQBONEH-NOEKLFLESA-N,C56H93N9O17,O=C1CCCCNC(=O)C2CCN(C2)C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)C2CCCN2C(=O)CN1,100,1163.668942516,1164.4059999999997,-2.3338000000000023,296.77979999999974,423.31,16,18,26,82,26,4,1,3,3,0.75,0,16,11,5,0
EXT-FKS-0149,CHEMBL413199,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCCCCOc1ccc(-c2ccc(-c3ccc(C(=O)N[C@@H]4C[C@@H](O)[C@@H](O)NC(=O)C5[C@@H](OC)[C@@H](OC)CN5C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)cc5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)cc2)cc1,HXDBDPKMZXJNKW-RGLVSVEUSA-N,C59H75N7O18,O=C(N[C@@H]1CCCNC(=O)C2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CNC1=O)c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,92,1169.5168585600004,1170.2800000000002,-0.8940999999999875,299.8083999999999,375.65,13,18,16,84,25,7,4,3,3,0.4745762711864407,0,15,14,1,0
