chemotype,external_compound_id,compound_name,is_canonical_fks,organism,strain,endpoint_type,mic_value,endpoint_relation,unit,activity_call,serum_state,serum_or_protein,assay_context,source_reference,source_database
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,12.5,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1146764;Bioorg Med Chem Lett 2004;CHEMBL646500,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,7500.0,=,nM,unit_not_ugml,serum_context_unknown,unknown,unknown_serum,CHEMBL1132294;J Med Chem 1999;CHEMBL655340,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,900.0,=,nM,unit_not_ugml,serum_context_unknown,unknown,unknown_serum,CHEMBL1132294;J Med Chem 1999;CHEMBL858324,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,7500.0,=,nM,unit_not_ugml,serum_context_unknown,unknown,unknown_serum,CHEMBL1132294;J Med Chem 1999;CHEMBL658827,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,900.0,=,nM,unit_not_ugml,serum_context_unknown,unknown,unknown_serum,CHEMBL1132294;J Med Chem 1999;CHEMBL662343,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,900.0,=,nM,unit_not_ugml,serum_context_unknown,unknown,unknown_serum,CHEMBL1132294;J Med Chem 1999;CHEMBL817674,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,25.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1147579;Bioorg Med Chem Lett 2004;CHEMBL659357,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,12.5,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1147579;Bioorg Med Chem Lett 2004;CHEMBL666217,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,0.78,<=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1147579;Bioorg Med Chem Lett 2004;CHEMBL812604,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,12.5,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1147579;Bioorg Med Chem Lett 2004;CHEMBL647603,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,0.78,<=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1147579;Bioorg Med Chem Lett 2004;CHEMBL880789,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,8.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1124369;J Med Chem 1989;CHEMBL655329,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,16.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1124369;J Med Chem 1989;CHEMBL657798,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,8.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1124369;J Med Chem 1989;CHEMBL662634,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,0.25,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1124369;J Med Chem 1989;CHEMBL656984,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,8.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1124369;J Med Chem 1989;CHEMBL658252,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,8.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1124369;J Med Chem 1989;CHEMBL655418,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,8.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1124369;J Med Chem 1989;CHEMBL644976,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,2.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1124369;J Med Chem 1989;CHEMBL815892,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,1.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1124369;J Med Chem 1989;CHEMBL819826,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,8.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1124369;J Med Chem 1989;CHEMBL858005,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,6.25,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1136356;Bioorg Med Chem Lett 2003;CHEMBL809819,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,6.1,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1128323;J Med Chem 1995;CHEMBL655853,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC50,2.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1128323;J Med Chem 1995;CHEMBL875685,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC90,32.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1128323;J Med Chem 1995;CHEMBL659732,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,13.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1128323;J Med Chem 1995;CHEMBL657881,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC50,16.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1128323;J Med Chem 1995;CHEMBL657884,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC90,32.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1128323;J Med Chem 1995;CHEMBL657889,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,5.9,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1128323;J Med Chem 1995;CHEMBL655852,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC50,0.5,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1128323;J Med Chem 1995;CHEMBL659889,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC90,32.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1128323;J Med Chem 1995;CHEMBL659731,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,13.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1128323;J Med Chem 1995;CHEMBL657880,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC50,2.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1128323;J Med Chem 1995;CHEMBL657882,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC90,32.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1128323;J Med Chem 1995;CHEMBL657887,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC50,4.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1138657;J Med Chem 2004;CHEMBL836795,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC90,4.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1138657;J Med Chem 2004;CHEMBL827569,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,8.0,<,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1138657;J Med Chem 2004;CHEMBL835008,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,1.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1138657;J Med Chem 2004;CHEMBL831797,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,25.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1140274;Bioorg Med Chem Lett 2005;CHEMBL830935,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,12.5,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1140274;Bioorg Med Chem Lett 2005;CHEMBL831414,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,12.5,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1140274;Bioorg Med Chem Lett 2005;CHEMBL831395,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,0.65,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1141140;J Med Chem 2005;CHEMBL835960,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC50,0.062,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1141140;J Med Chem 2005;CHEMBL836644,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC90,1.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1141140;J Med Chem 2005;CHEMBL874289,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,25.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1141945;Bioorg Med Chem Lett 2005;CHEMBL861625,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,12.5,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1141945;Bioorg Med Chem Lett 2005;CHEMBL861626,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,0.78,<,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1141945;Bioorg Med Chem Lett 2005;CHEMBL861628,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,12.5,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1141945;Bioorg Med Chem Lett 2005;CHEMBL861629,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,8.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1144555;Bioorg Med Chem 2007;CHEMBL918831,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,0.5,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1144555;Bioorg Med Chem 2007;CHEMBL918832,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,25.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1143753;Bioorg Med Chem 2007;CHEMBL906742,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,0.2,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1143781;Eur J Med Chem 2007;CHEMBL904897,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,0.2,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1143781;Eur J Med Chem 2007;CHEMBL906005,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,3.12,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1147878;Eur J Med Chem 2007;CHEMBL892124,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,1.56,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1147878;Eur J Med Chem 2007;CHEMBL892125,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,3.12,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1147878;Eur J Med Chem 2007;CHEMBL892126,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,0.19,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1147179;Bioorg Med Chem Lett 2007;CHEMBL892373,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,0.78,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1147179;Bioorg Med Chem Lett 2007;CHEMBL892374,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,8.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1148851;Bioorg Med Chem Lett 2007;CHEMBL897162,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,0.5,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1148851;Bioorg Med Chem Lett 2007;CHEMBL897163,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,0.25,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1140489;Bioorg Med Chem Lett 2007;CHEMBL924116,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,2.5,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1140517;Bioorg Med Chem 2007;CHEMBL924341,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,5.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1140517;Bioorg Med Chem 2007;CHEMBL924342,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,1.25,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1140517;Bioorg Med Chem 2007;CHEMBL924343,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,2.5,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1140517;Bioorg Med Chem 2007;CHEMBL924344,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,770.0,=,nM,unit_not_ugml,serum_context_unknown,unknown,unknown_serum,CHEMBL1140527;Bioorg Med Chem Lett 2007;CHEMBL925459,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,770.0,=,nM,unit_not_ugml,serum_context_unknown,unknown,unknown_serum,CHEMBL1140527;Bioorg Med Chem Lett 2007;CHEMBL925460,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,770.0,=,nM,unit_not_ugml,serum_context_unknown,unknown,unknown_serum,CHEMBL1140527;Bioorg Med Chem Lett 2007;CHEMBL925462,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,770.0,=,nM,unit_not_ugml,serum_context_unknown,unknown,unknown_serum,CHEMBL1140527;Bioorg Med Chem Lett 2007;CHEMBL925463,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,770.0,=,nM,unit_not_ugml,serum_context_unknown,unknown,unknown_serum,CHEMBL1140527;Bioorg Med Chem Lett 2007;CHEMBL925461,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,0.5,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1141341;J Nat Prod 2007;CHEMBL943872,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,1.5,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1141341;J Nat Prod 2007;CHEMBL943873,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,1.5,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1141341;J Nat Prod 2007;CHEMBL943874,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,2.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1141341;J Nat Prod 2007;CHEMBL943875,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,2.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1141341;J Nat Prod 2007;CHEMBL943876,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,2.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1141341;J Nat Prod 2007;CHEMBL943877,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,0.2,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1141341;J Nat Prod 2007;CHEMBL942931,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,0.2,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1141341;J Nat Prod 2007;CHEMBL943878,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,1.0,=,ug,unit_not_ugml,serum_context_unknown,unknown,unknown_serum,CHEMBL1141427;J Nat Prod 2007;CHEMBL943134,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,1.0,=,ug,unit_not_ugml,serum_context_unknown,unknown,unknown_serum,CHEMBL1141427;J Nat Prod 2007;CHEMBL943133,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,1.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1143103;Bioorg Med Chem Lett 2008;CHEMBL946031,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,1.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1143103;Bioorg Med Chem Lett 2008;CHEMBL946032,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,2.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1143103;Bioorg Med Chem Lett 2008;CHEMBL946033,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,8.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1143103;Bioorg Med Chem Lett 2008;CHEMBL947011,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,27.5,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1144700;Bioorg Med Chem 2008;CHEMBL922077,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,5000.0,=,nM,unit_not_ugml,serum_context_unknown,unknown,unknown_serum,CHEMBL1155579;J Nat Prod 2000;CHEMBL967241,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,5000.0,=,nM,unit_not_ugml,serum_context_unknown,unknown,unknown_serum,CHEMBL1155579;J Nat Prod 2000;CHEMBL967242,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,5000.0,=,nM,unit_not_ugml,serum_context_unknown,unknown,unknown_serum,CHEMBL1155579;J Nat Prod 2000;CHEMBL967243,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,3.0,=,10'-3micromol/ml,unit_not_ugml,serum_context_unknown,unknown,unknown_serum,CHEMBL1157156;Bioorg Med Chem 2008;CHEMBL972143,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,3.0,=,10'-3micromol/ml,unit_not_ugml,serum_context_unknown,unknown,unknown_serum,CHEMBL1157156;Bioorg Med Chem 2008;CHEMBL972142,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,1.0,=,10'-3micromol/ml,unit_not_ugml,serum_context_unknown,unknown,unknown_serum,CHEMBL1157156;Bioorg Med Chem 2008;CHEMBL972141,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,8.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1150157;J Nat Prod 2002;CHEMBL950762,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,0.06,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1149869;Bioorg Med Chem 2008;CHEMBL969317,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,0.12,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1149869;Bioorg Med Chem 2008;CHEMBL969318,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,0.5,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1149760;Eur J Med Chem 2008;CHEMBL979602,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,8.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1149760;Eur J Med Chem 2008;CHEMBL979601,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,37500.0,=,nM,unit_not_ugml,serum_context_unknown,unknown,unknown_serum,CHEMBL1149773;Eur J Med Chem 2008;CHEMBL973151,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,0.1,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1137692;Eur J Med Chem 2009;CHEMBL941624,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,0.1,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1137692;Eur J Med Chem 2009;CHEMBL941625,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,1.56,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1148093;J Nat Prod 1994;CHEMBL1009528,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,8.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1151223;J Nat Prod 2004;CHEMBL999191,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,1.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1147296;J Nat Prod 1989;CHEMBL991209,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,8.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1147296;J Nat Prod 1989;CHEMBL1012337,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,16.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1147296;J Nat Prod 1989;CHEMBL1012338,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,80.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1147296;J Nat Prod 1989;CHEMBL1012339,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,10.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1148979;J Nat Prod 2004;CHEMBL954504,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,5.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1148979;J Nat Prod 2004;CHEMBL954505,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,0.064,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1146579;J Nat Prod 2003;CHEMBL990189,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,0.25,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1146579;J Nat Prod 2003;CHEMBL990192,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,0.5,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1146579;J Nat Prod 2003;CHEMBL990186,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,0.5,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1146579;J Nat Prod 2003;CHEMBL990187,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,0.5,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1146579;J Nat Prod 2003;CHEMBL990190,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,0.5,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1146579;J Nat Prod 2003;CHEMBL990191,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,1.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1146579;J Nat Prod 2003;CHEMBL990185,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,1.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1146579;J Nat Prod 2003;CHEMBL990188,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,3.25,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1157464;J Med Chem 2008;CHEMBL962076,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC50,4.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1157464;J Med Chem 2008;CHEMBL962076,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC90,4.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1157464;J Med Chem 2008;CHEMBL962076,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,0.06,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1157464;J Med Chem 2008;CHEMBL962075,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,3.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1157464;J Med Chem 2008;CHEMBL962082,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,4.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1157464;J Med Chem 2008;CHEMBL962083,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,0.9,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1157464;J Med Chem 2008;CHEMBL962084,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC50,1.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1157464;J Med Chem 2008;CHEMBL962084,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC90,1.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1157464;J Med Chem 2008;CHEMBL962084,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,25.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1138562;Eur J Med Chem 2009;CHEMBL977984,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,12.5,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1138562;Eur J Med Chem 2009;CHEMBL977985,ChEMBL
echinocandin,EXT-FKS-0010,MICONAZOLE,False,,,MIC,0.78,<,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1138562;Eur J Med Chem 2009;CHEMBL977987,ChEMBL
